"","date","ISPREAD","EEFR","RET","SMB","HML","MOM","VXO","CSPREAD","TERM","TED","CISS","ADS"
"2676",2014-04-29,1,6,1,14,1,1,4,0,1,2,2,2
"2677",2014-04-30,1,6,1,15,3,1,4,0,1,2,2,1
"2678",2014-05-01,1,6,1,14,1,1,4,0,2,2,2,1
"2679",2014-05-02,1,6,1,14,1,1,4,0,2,2,2,1
"2680",2014-05-03,1,6,1,14,1,1,4,0,2,2,2,1
"2681",2014-05-04,1,6,1,14,1,1,4,0,2,2,2,1
"2682",2014-05-05,1,6,1,14,1,1,4,0,2,2,2,3
"2683",2014-05-06,1,6,1,14,1,1,4,0,2,2,2,1
"2684",2014-05-07,1,6,1,14,1,1,4,0,2,2,2,2
"2685",2014-05-08,1,6,1,14,1,1,4,0,2,2,2,1
"2686",2014-05-09,1,6,1,14,1,1,4,0,2,2,2,2
"2687",2014-05-10,1,6,1,14,1,1,4,0,2,2,2,1
"2688",2014-05-11,1,6,1,14,1,1,4,0,2,2,2,1
"2689",2014-05-12,1,6,1,14,1,1,4,0,2,2,2,1
"2690",2014-05-13,1,6,1,14,1,1,4,0,2,2,2,1
"2691",2014-05-14,1,6,1,14,1,1,4,0,2,2,2,2
"2692",2014-05-15,1,6,1,14,1,1,4,0,2,2,2,2
"2693",2014-05-16,1,6,1,14,1,1,4,0,2,2,2,1
"2694",2014-05-17,1,6,1,14,1,1,4,0,2,2,2,1
"2695",2014-05-18,1,6,1,14,1,1,4,0,2,2,2,1
"2696",2014-05-19,1,6,1,14,1,1,4,0,3,2,2,1
"2697",2014-05-20,1,6,1,14,1,1,4,0,1,2,2,1
"2698",2014-05-21,1,6,1,14,1,1,4,0,1,2,2,2
"2699",2014-05-22,1,6,1,14,1,1,4,0,1,2,2,2
"2700",2014-05-23,1,6,1,14,1,1,4,0,1,2,2,1
"2701",2014-05-24,1,6,1,14,1,1,4,0,1,2,2,2
"2702",2014-05-25,1,6,1,14,1,1,4,0,1,2,2,1
"2703",2014-05-26,1,6,1,14,1,1,4,0,1,2,2,1
"2704",2014-05-27,1,6,1,14,1,1,4,0,1,2,2,1
"2705",2014-05-28,1,6,1,14,3,1,4,0,1,2,2,1
"2706",2014-05-29,1,6,1,14,1,1,4,0,1,2,2,1
"2707",2014-05-30,1,6,1,14,3,1,4,0,1,2,2,1
"2708",2014-05-31,1,6,1,14,3,1,4,0,1,2,2,1
"2709",2014-06-01,1,6,1,14,3,1,4,0,1,2,2,1
"2710",2014-06-02,1,6,1,14,1,1,4,0,1,2,2,2
"2711",2014-06-03,1,6,1,14,1,1,4,0,1,2,2,2
"2712",2014-06-04,1,6,1,14,1,1,4,0,1,2,2,1
"2713",2014-06-05,2,6,1,14,1,1,4,0,1,2,2,1
"2714",2014-06-06,2,6,1,14,1,1,4,0,1,2,2,1
"2715",2014-06-07,2,6,1,14,1,1,4,0,1,2,2,1
"2716",2014-06-08,2,6,1,14,1,1,4,0,1,2,2,1
"2717",2014-06-09,2,6,1,14,1,1,4,0,2,2,2,1
"2718",2014-06-10,2,6,1,14,1,1,4,0,2,2,2,1
"2719",2014-06-11,2,6,1,14,1,1,4,0,1,2,2,1
"2720",2014-06-12,2,6,1,14,1,1,4,0,1,2,2,1
"2721",2014-06-13,1,6,1,14,1,1,4,0,1,2,2,1
"2722",2014-06-14,1,6,1,14,1,1,4,0,1,2,2,1
"2723",2014-06-15,1,6,1,14,1,1,4,0,1,2,2,1
"2724",2014-06-16,1,6,1,14,1,1,4,0,1,2,2,2
"2725",2014-06-17,1,6,1,14,1,1,4,0,1,2,2,1
"2726",2014-06-18,2,6,1,14,1,1,4,0,1,2,2,2
"2727",2014-06-19,2,6,1,14,1,1,1,0,1,2,2,1
"2728",2014-06-20,2,6,1,13,1,1,1,0,2,2,2,1
"2729",2014-06-21,2,6,1,13,1,1,1,0,2,2,2,1
"2730",2014-06-22,2,6,1,13,1,1,1,0,2,2,2,1
"2731",2014-06-23,2,6,1,12,1,1,3,0,2,2,2,1
"2732",2014-06-24,2,6,1,12,1,1,3,0,2,2,2,1
"2733",2014-06-25,2,6,1,3,1,1,3,0,2,2,2,1
"2734",2014-06-26,2,6,1,13,1,1,1,0,2,2,2,1
"2735",2014-06-27,2,6,1,4,1,1,1,0,2,2,2,1
"2736",2014-06-28,2,6,1,4,1,1,1,0,2,2,2,1
"2737",2014-06-29,2,6,1,4,1,1,1,0,2,2,2,1
"2738",2014-06-30,2,6,1,3,1,1,1,0,2,2,2,1
"2739",2014-07-01,3,6,1,12,5,1,1,0,1,1,1,1
"2740",2014-07-02,3,6,1,12,9,1,1,0,1,1,1,2
"2741",2014-07-03,3,6,1,12,5,1,1,0,1,1,1,1
"2742",2014-07-04,3,6,1,12,5,1,1,0,1,1,1,1
"2743",2014-07-05,3,6,1,12,5,1,1,0,1,1,1,1
"2744",2014-07-06,3,6,1,12,5,1,1,0,1,1,1,1
"2745",2014-07-07,3,6,1,12,5,1,1,0,1,1,1,1
"2746",2014-07-08,3,6,1,12,5,1,1,0,1,1,1,1
"2747",2014-07-09,3,6,1,12,5,1,1,0,1,1,1,1
"2748",2014-07-10,3,6,1,12,5,1,1,0,1,1,1,1
"2749",2014-07-11,3,6,1,12,5,1,2,0,1,1,1,1
"2750",2014-07-12,3,6,1,12,5,1,2,0,1,1,1,1
"2751",2014-07-13,3,6,1,12,5,1,2,0,1,1,1,1
"2752",2014-07-14,3,6,1,12,5,1,1,0,1,1,1,1
"2753",2014-07-15,3,6,1,1,5,1,4,0,1,1,1,1
"2754",2014-07-16,3,6,1,1,5,1,2,0,1,1,1,1
"2755",2014-07-17,3,6,1,1,5,1,4,0,1,1,1,1
"2756",2014-07-18,3,6,1,1,5,1,4,0,1,1,1,1
"2757",2014-07-19,3,6,1,1,5,1,4,0,1,1,1,1
"2758",2014-07-20,3,6,1,1,5,1,4,0,1,1,1,1
"2759",2014-07-21,3,6,1,1,5,1,2,0,1,1,1,1
"2760",2014-07-22,2,6,1,1,5,1,2,0,2,1,1,1
"2761",2014-07-23,1,6,1,1,5,1,2,0,2,1,1,1
"2762",2014-07-24,2,6,1,1,5,1,2,0,2,1,1,1
"2763",2014-07-25,1,6,1,1,5,1,2,0,2,1,1,1
"2764",2014-07-26,1,6,1,1,5,1,2,0,2,1,1,1
"2765",2014-07-27,1,6,1,1,5,1,2,0,2,1,1,2
"2766",2014-07-28,1,6,1,1,5,1,2,0,2,1,1,1
"2767",2014-07-29,1,6,1,1,5,1,2,0,2,1,1,1
"2768",2014-07-30,1,6,1,1,5,1,2,0,2,1,1,1
"2769",2014-07-31,1,6,1,12,5,1,2,0,2,1,1,1
"2770",2014-08-01,1,6,1,1,5,1,2,0,2,1,1,1
"2771",2014-08-02,1,6,1,1,5,1,2,0,2,1,1,1
"2772",2014-08-03,1,6,1,1,5,1,2,0,2,1,1,1
"2773",2014-08-04,1,6,1,1,5,1,2,0,2,1,1,1
"2774",2014-08-05,2,6,1,1,5,1,2,0,2,1,1,1
"2775",2014-08-06,1,6,1,1,5,1,2,0,2,1,1,1
"2776",2014-08-07,1,6,1,1,5,1,2,0,2,1,1,1
"2777",2014-08-08,1,6,1,1,5,1,2,0,2,1,1,1
"2778",2014-08-09,1,6,1,1,5,1,2,0,2,1,1,1
"2779",2014-08-10,1,6,1,1,5,1,2,0,2,1,1,1
"2780",2014-08-11,1,6,1,1,5,1,2,0,1,1,1,1
"2781",2014-08-12,1,6,1,12,5,1,2,0,1,1,1,1
"2782",2014-08-13,1,6,1,13,5,1,2,0,1,1,1,1
"2783",2014-08-14,1,6,1,1,5,1,2,0,1,1,1,1
"2784",2014-08-15,1,6,1,1,5,1,2,0,1,1,1,1
"2785",2014-08-16,1,6,1,1,5,1,2,0,1,1,1,1
"2786",2014-08-17,1,6,1,1,5,1,2,0,1,1,1,1
"2787",2014-08-18,1,6,1,1,5,1,2,0,1,1,1,1
"2788",2014-08-19,1,6,1,1,5,1,2,0,2,1,1,1
"2789",2014-08-20,1,6,1,13,5,1,2,0,1,1,1,1
"2790",2014-08-21,1,6,1,1,5,1,2,0,1,1,1,2
"2791",2014-08-22,1,6,1,1,5,1,2,0,1,1,1,1
"2792",2014-08-23,1,6,1,1,5,1,2,0,1,1,1,1
"2793",2014-08-24,1,6,1,1,5,1,2,0,1,1,1,1
"2794",2014-08-25,1,6,1,1,5,1,2,0,1,1,1,1
"2795",2014-08-26,1,6,1,1,5,1,2,0,1,1,1,1
"2796",2014-08-27,1,6,1,1,5,1,2,0,1,1,1,1
"2797",2014-08-28,1,6,1,1,5,1,2,0,1,1,1,1
"2798",2014-08-29,1,6,1,12,5,1,2,0,1,1,1,1
"2799",2014-08-30,1,6,1,12,5,1,2,0,1,1,1,1
"2800",2014-08-31,1,6,1,12,5,1,2,0,1,1,1,1
"2801",2014-09-01,1,6,1,1,5,1,2,0,1,1,1,1
"2802",2014-09-02,1,6,1,1,5,1,2,0,1,1,1,1
"2803",2014-09-03,1,6,1,1,5,1,2,0,1,1,1,1
"2804",2014-09-04,2,6,1,1,5,1,2,0,1,1,1,1
"2805",2014-09-05,2,6,1,1,5,1,2,0,1,1,1,1
"2806",2014-09-06,2,6,1,1,5,1,2,0,1,1,1,1
"2807",2014-09-07,2,6,1,1,5,1,2,0,1,1,1,1
"2808",2014-09-08,2,6,1,1,5,1,2,0,1,1,1,1
"2809",2014-09-09,2,6,1,9,5,1,2,0,2,1,1,1
"2810",2014-09-10,1,6,1,1,5,1,2,0,2,1,1,1
"2811",2014-09-11,1,6,1,1,3,1,2,0,1,1,1,1
"2812",2014-09-12,1,6,1,1,5,1,2,0,1,1,1,1
"2813",2014-09-13,1,6,1,1,5,1,2,0,1,1,1,1
"2814",2014-09-14,1,6,1,1,5,1,2,0,1,1,1,1
"2815",2014-09-15,1,6,1,1,5,1,2,0,2,1,1,1
"2816",2014-09-16,2,6,1,1,5,1,2,0,1,1,1,1
"2817",2014-09-17,2,6,1,1,5,1,2,0,1,1,1,1
"2818",2014-09-18,2,6,1,1,5,1,2,0,1,1,1,1
"2819",2014-09-19,2,6,1,1,5,1,2,0,1,1,1,1
"2820",2014-09-20,2,6,1,1,5,1,2,0,1,1,1,1
"2821",2014-09-21,2,6,1,1,5,1,2,0,1,1,1,1
"2822",2014-09-22,2,6,1,2,5,1,2,0,2,1,1,1
"2823",2014-09-23,2,6,1,14,5,1,2,0,2,1,1,1
"2824",2014-09-24,2,6,1,14,5,1,2,0,2,1,1,1
"2825",2014-09-25,2,6,1,14,6,1,2,0,2,1,1,1
"2826",2014-09-26,2,6,1,14,5,1,2,0,2,1,1,1
"2827",2014-09-27,2,6,1,14,5,1,2,0,2,1,1,2
"2828",2014-09-28,2,6,1,14,5,1,2,0,2,1,1,1
"2829",2014-09-29,2,6,1,2,6,1,2,0,2,1,1,1
"2830",2014-09-30,2,6,1,2,5,1,2,0,2,1,1,1
"2831",2014-10-01,3,6,1,11,5,1,1,0,1,4,2,1
"2832",2014-10-02,3,6,1,11,5,1,1,0,1,4,2,1
"2833",2014-10-03,3,6,1,11,5,1,1,0,1,4,2,1
"2834",2014-10-04,3,6,1,11,5,1,1,0,1,4,2,1
"2835",2014-10-05,3,6,1,11,5,1,1,0,1,4,2,1
"2836",2014-10-06,3,6,1,12,5,1,1,0,1,4,2,1
"2837",2014-10-07,3,6,1,12,5,1,1,0,1,4,2,1
"2838",2014-10-08,3,6,1,12,5,1,1,0,1,4,2,1
"2839",2014-10-09,3,6,1,12,5,1,1,0,1,4,2,1
"2840",2014-10-10,3,6,1,12,5,1,1,0,1,4,2,1
"2841",2014-10-11,3,6,1,12,5,1,1,0,1,4,2,1
"2842",2014-10-12,3,6,1,12,5,1,1,0,1,4,2,1
"2843",2014-10-13,3,6,1,12,5,1,1,0,1,4,2,1
"2844",2014-10-14,3,6,1,12,5,1,2,0,1,4,2,1
"2845",2014-10-15,3,6,1,11,5,1,4,0,1,4,2,1
"2846",2014-10-16,3,6,1,11,5,1,4,0,1,4,2,1
"2847",2014-10-17,3,6,1,11,5,1,4,0,1,4,2,1
"2848",2014-10-18,3,6,1,11,5,1,4,0,1,4,2,1
"2849",2014-10-19,3,6,1,11,5,1,4,0,1,4,2,1
"2850",2014-10-20,3,6,1,11,5,1,4,0,1,4,2,1
"2851",2014-10-21,3,6,1,11,5,1,4,0,1,4,2,1
"2852",2014-10-22,1,6,1,1,5,1,4,0,2,4,2,1
"2853",2014-10-23,1,6,1,1,5,1,4,0,2,4,2,1
"2854",2014-10-24,1,6,1,1,5,1,4,0,2,4,2,1
"2855",2014-10-25,1,6,1,1,5,1,4,0,2,4,2,1
"2856",2014-10-26,1,6,1,1,5,1,4,0,2,4,2,1
"2857",2014-10-27,1,6,1,1,5,1,2,0,2,4,2,1
"2858",2014-10-28,1,6,1,1,5,1,2,0,2,4,2,1
"2859",2014-10-29,1,6,1,1,5,1,4,0,2,4,2,1
"2860",2014-10-30,1,6,1,1,5,1,2,0,2,4,2,1
"2861",2014-10-31,1,6,1,1,5,1,2,0,2,4,2,1
"2862",2014-11-01,1,6,1,1,5,1,2,0,2,4,2,1
"2863",2014-11-02,1,6,1,1,5,1,2,0,2,4,2,1
"2864",2014-11-03,1,6,1,1,5,1,4,0,2,4,2,1
"2865",2014-11-04,1,6,1,1,5,1,4,0,2,4,2,1
"2866",2014-11-05,2,6,1,1,5,1,4,0,2,4,2,1
"2867",2014-11-06,1,6,1,1,5,1,4,0,2,4,2,1
"2868",2014-11-07,1,6,1,1,5,1,4,0,2,4,2,1
"2869",2014-11-08,1,6,1,1,5,1,4,0,2,4,2,1
"2870",2014-11-09,1,6,1,1,5,1,4,0,2,4,2,1
"2871",2014-11-10,1,6,1,1,5,1,4,0,2,4,2,1
"2872",2014-11-11,1,6,1,1,5,1,4,0,1,4,2,1
"2873",2014-11-12,1,6,1,1,5,1,4,0,1,4,2,1
"2874",2014-11-13,1,6,1,1,5,1,4,0,1,4,2,1
"2875",2014-11-14,1,6,1,1,5,1,4,0,1,4,2,3
"2876",2014-11-15,1,6,1,1,5,1,4,0,1,4,2,1
"2877",2014-11-16,1,6,1,1,5,1,4,0,1,4,2,1
"2878",2014-11-17,1,6,1,1,5,1,4,0,1,4,2,1
"2879",2014-11-18,1,6,1,1,5,1,4,0,1,4,2,1
"2880",2014-11-19,1,6,1,1,5,1,4,0,2,1,2,2
"2881",2014-11-20,1,6,1,1,5,1,4,0,1,1,2,1
"2882",2014-11-21,1,6,1,1,5,1,4,0,1,1,2,1
"2883",2014-11-22,1,6,1,1,5,1,4,0,1,1,2,1
"2884",2014-11-23,1,6,1,1,5,1,4,0,1,1,2,1
"2885",2014-11-24,1,6,1,1,5,1,4,0,1,1,2,1
"2886",2014-11-25,1,6,1,1,5,1,4,0,1,1,2,1
"2887",2014-11-26,1,6,1,1,5,1,4,0,1,1,2,1
"2888",2014-11-27,1,6,1,1,5,1,2,0,1,1,2,1
"2889",2014-11-28,1,6,1,1,5,1,2,0,1,1,2,1
"2890",2014-11-29,1,6,1,1,5,1,2,0,1,1,2,1
"2891",2014-11-30,1,6,1,1,5,1,2,0,1,1,2,1
"2892",2014-12-01,1,6,1,1,5,1,2,0,1,1,2,1
"2893",2014-12-02,1,6,1,1,5,1,2,0,1,1,2,1
"2894",2014-12-03,1,6,1,1,5,1,2,0,1,1,2,1
"2895",2014-12-04,1,6,1,1,5,1,2,0,1,1,2,1
"2896",2014-12-05,2,6,1,1,5,1,2,0,1,1,2,1
"2897",2014-12-06,2,6,1,1,5,1,2,0,1,1,2,2
"2898",2014-12-07,2,6,1,1,5,1,2,0,1,1,2,1
"2899",2014-12-08,2,6,1,1,5,1,2,0,1,1,2,1
"2900",2014-12-09,2,6,1,1,5,1,2,0,1,1,2,1
"2901",2014-12-10,2,6,2,1,5,1,2,0,2,1,2,1
"2902",2014-12-11,1,6,1,1,5,1,2,0,2,1,2,1
"2903",2014-12-12,1,6,2,1,5,1,2,0,1,1,2,1
"2904",2014-12-13,1,6,2,1,5,1,2,0,1,1,2,1
"2905",2014-12-14,1,6,2,1,5,1,2,0,1,1,2,1
"2906",2014-12-15,1,6,1,1,5,1,2,0,1,1,2,1
"2907",2014-12-16,1,6,1,1,5,1,2,0,1,1,2,1
"2908",2014-12-17,2,6,1,1,5,1,2,0,1,1,2,1
"2909",2014-12-18,2,6,1,1,5,1,2,0,1,1,2,1
"2910",2014-12-19,2,6,1,1,5,1,2,0,1,1,2,1
"2911",2014-12-20,2,6,1,1,5,1,2,0,1,1,2,1
"2912",2014-12-21,2,6,1,1,5,1,2,0,1,1,2,1
"2913",2014-12-22,2,6,1,1,5,1,2,0,1,1,2,1
"2914",2014-12-23,2,6,1,14,5,1,2,0,2,1,2,1
"2915",2014-12-24,2,6,1,14,5,1,2,0,2,1,2,1
"2916",2014-12-25,2,6,1,14,5,1,2,0,2,1,2,1
"2917",2014-12-26,2,6,1,14,5,1,2,0,2,1,2,1
"2918",2014-12-27,2,6,1,14,5,1,2,0,2,1,2,1
"2919",2014-12-28,2,6,1,14,5,1,2,0,2,1,2,1
"2920",2014-12-29,2,6,1,14,10,1,2,0,2,1,2,1
"2921",2014-12-30,2,6,1,2,10,1,2,0,2,1,2,1
"2922",2014-12-31,2,6,1,2,5,1,2,0,2,1,2,1
"2923",2015-01-01,3,6,1,9,5,1,1,0,1,1,2,1
"2924",2015-01-02,3,6,1,1,5,1,1,0,1,1,2,1
"2925",2015-01-03,3,6,1,1,5,1,1,0,1,1,2,1
"2926",2015-01-04,3,6,1,1,5,1,1,0,1,1,2,1
"2927",2015-01-05,3,6,1,1,5,1,1,0,1,1,2,1
"2928",2015-01-06,3,6,1,1,5,1,1,0,1,1,2,1
"2929",2015-01-07,3,6,1,1,5,1,1,0,1,1,2,1
"2930",2015-01-08,3,6,1,1,5,1,1,0,1,1,2,1
"2931",2015-01-09,3,6,1,1,5,1,1,0,1,1,2,1
"2932",2015-01-10,3,6,1,1,5,1,1,0,1,1,2,1
"2933",2015-01-11,3,6,1,1,5,1,1,0,1,1,2,1
"2934",2015-01-12,3,6,1,1,5,1,1,0,1,1,2,1
"2935",2015-01-13,3,6,1,8,5,1,4,0,1,1,2,1
"2936",2015-01-14,3,6,1,8,5,1,4,0,1,1,2,1
"2937",2015-01-15,3,6,1,8,5,1,4,0,1,1,2,1
"2938",2015-01-16,3,6,1,8,5,1,4,0,1,1,2,1
"2939",2015-01-17,3,6,1,8,5,1,4,0,1,1,2,1
"2940",2015-01-18,3,6,1,8,5,1,4,0,1,1,2,1
"2941",2015-01-19,3,6,1,8,6,1,4,0,1,1,2,1
"2942",2015-01-20,1,6,1,1,5,1,4,0,2,1,2,1
"2943",2015-01-21,1,6,1,1,5,1,4,0,2,1,2,1
"2944",2015-01-22,1,6,1,1,6,1,4,0,2,1,2,1
"2945",2015-01-23,1,6,1,1,5,1,4,0,2,1,2,1
"2946",2015-01-24,1,6,1,1,5,1,4,0,2,1,2,1
"2947",2015-01-25,1,6,1,1,5,1,4,0,2,1,2,1
"2948",2015-01-26,1,6,1,1,5,1,4,0,2,1,2,1
"2949",2015-01-27,1,6,1,1,5,1,4,0,2,1,2,1
"2950",2015-01-28,1,6,1,1,9,1,4,0,2,1,2,3
"2951",2015-01-29,1,6,1,1,5,1,4,0,2,1,2,1
"2952",2015-01-30,1,6,1,1,5,1,4,0,2,1,2,1
"2953",2015-01-31,1,6,1,1,5,1,4,0,2,1,2,1
"2954",2015-02-01,1,6,1,1,5,1,4,0,2,1,2,2
"2955",2015-02-02,1,6,1,1,5,1,4,0,2,1,2,1
"2956",2015-02-03,1,6,1,1,5,1,4,0,2,1,2,2
"2957",2015-02-04,1,6,1,1,5,1,4,0,2,1,2,2
"2958",2015-02-05,1,6,1,1,5,1,4,0,2,1,2,1
"2959",2015-02-06,1,6,1,1,5,1,4,0,2,1,2,1
"2960",2015-02-07,1,6,1,1,5,1,4,0,2,1,2,1
"2961",2015-02-08,1,6,1,1,5,1,4,0,2,1,2,1
"2962",2015-02-09,1,6,1,1,5,1,4,0,1,1,2,1
"2963",2015-02-10,1,6,1,10,5,1,4,0,1,1,2,1
"2964",2015-02-11,1,6,1,10,5,1,4,0,1,1,2,1
"2965",2015-02-12,1,6,1,13,5,1,4,0,1,1,2,1
"2966",2015-02-13,1,6,1,2,5,1,4,0,1,1,2,1
"2967",2015-02-14,1,6,1,2,5,1,4,0,1,1,2,2
"2968",2015-02-15,1,6,1,2,5,1,4,0,1,1,2,1
"2969",2015-02-16,1,6,1,10,10,1,4,0,1,1,2,1
"2970",2015-02-17,1,6,1,10,5,1,4,0,2,1,2,1
"2971",2015-02-18,1,6,1,2,5,1,4,0,1,1,2,1
"2972",2015-02-19,1,6,1,9,5,1,4,0,1,1,2,2
"2973",2015-02-20,1,6,1,2,5,1,4,0,1,1,2,1
"2974",2015-02-21,1,6,1,2,5,1,4,0,1,1,2,1
"2975",2015-02-22,1,6,1,2,5,1,4,0,1,1,2,1
"2976",2015-02-23,1,6,1,2,5,1,4,0,1,1,2,1
"2977",2015-02-24,1,6,1,2,5,1,4,0,1,1,2,1
"2978",2015-02-25,1,6,1,13,5,1,2,0,1,1,2,1
"2979",2015-02-26,1,6,1,10,5,1,2,0,1,1,2,1
"2980",2015-02-27,1,6,1,10,5,1,2,0,1,1,2,1
"2981",2015-02-28,1,6,1,10,5,1,2,0,1,1,2,2
"2982",2015-03-01,1,6,1,10,5,1,2,0,1,1,2,2
"2983",2015-03-02,1,6,1,2,5,1,2,0,1,1,2,1
"2984",2015-03-03,1,6,1,10,5,1,2,0,1,1,2,2
"2985",2015-03-04,1,6,1,10,10,1,2,0,1,1,2,1
"2986",2015-03-05,2,6,1,10,5,1,2,0,1,1,2,1
"2987",2015-03-06,2,6,1,9,5,1,2,0,1,1,2,1
"2988",2015-03-07,2,6,1,9,5,1,2,0,1,1,2,3
"2989",2015-03-08,2,6,1,9,5,1,2,0,1,1,2,1
"2990",2015-03-09,2,6,1,2,5,1,2,0,1,1,2,3
"2991",2015-03-10,2,6,1,10,5,1,2,0,2,1,2,2
"2992",2015-03-11,1,6,1,10,5,1,2,0,2,1,2,2
"2993",2015-03-12,1,6,1,10,5,1,2,0,1,1,2,2
"2994",2015-03-13,1,6,1,10,5,1,2,0,1,1,2,1
"2995",2015-03-14,1,6,1,10,5,1,2,0,1,1,2,2
"2996",2015-03-15,1,6,1,10,5,1,2,0,1,1,2,2
"2997",2015-03-16,1,6,1,10,5,1,2,0,1,1,2,2
"2998",2015-03-17,2,6,1,10,5,1,2,0,1,1,2,2
"2999",2015-03-18,2,6,1,2,5,1,2,0,1,1,2,2
"3000",2015-03-19,2,6,1,2,5,1,2,0,1,1,2,1
"3001",2015-03-20,2,6,1,2,5,1,2,0,1,1,2,1
"3002",2015-03-21,2,6,1,2,5,1,2,0,1,1,2,1
"3003",2015-03-22,2,6,1,2,5,1,2,0,1,1,2,1
"3004",2015-03-23,2,6,1,14,5,1,2,0,2,1,2,1
"3005",2015-03-24,2,6,1,14,5,1,2,0,2,1,2,1
"3006",2015-03-25,2,6,1,14,5,1,2,0,2,1,2,1
"3007",2015-03-26,2,6,1,14,5,1,2,0,2,1,2,1
"3008",2015-03-27,2,6,1,14,9,1,2,0,2,1,2,2
"3009",2015-03-28,2,6,1,14,9,1,2,0,2,1,2,2
"3010",2015-03-29,2,6,1,14,9,1,2,0,2,1,2,1
"3011",2015-03-30,2,6,1,2,5,1,2,0,2,1,2,2
"3012",2015-03-31,2,6,1,2,5,1,2,0,2,1,2,2
"3013",2015-04-01,3,6,1,1,6,1,1,1,1,1,2,1
"3014",2015-04-02,3,6,1,11,6,1,1,1,1,1,2,1
"3015",2015-04-03,3,6,1,1,6,1,2,1,1,1,2,1
"3016",2015-04-04,3,6,1,1,6,1,2,1,1,1,2,1
"3017",2015-04-05,3,6,1,1,6,1,2,1,1,1,2,2
"3018",2015-04-06,3,6,1,1,6,1,2,0,1,1,2,2
"3019",2015-04-07,3,6,1,1,6,1,2,0,1,1,2,1
"3020",2015-04-08,3,6,1,1,6,1,2,0,1,1,2,1
"3021",2015-04-09,3,6,1,1,6,1,2,0,1,1,2,1
"3022",2015-04-10,3,6,1,1,6,1,1,0,1,1,2,1
"3023",2015-04-11,3,6,1,1,6,1,1,0,1,1,2,1
"3024",2015-04-12,3,6,1,1,6,1,1,0,1,1,2,1
"3025",2015-04-13,3,6,1,1,6,1,1,0,1,1,2,2
"3026",2015-04-14,3,6,1,11,6,1,4,0,1,1,2,2
"3027",2015-04-15,3,6,1,8,6,1,4,0,1,1,2,2
"3028",2015-04-16,3,6,1,11,6,1,4,0,1,1,2,2
"3029",2015-04-17,3,6,1,8,6,1,4,0,1,1,2,1
"3030",2015-04-18,3,6,1,8,6,1,4,0,1,1,2,3
"3031",2015-04-19,3,6,1,8,6,1,4,0,1,1,2,1
"3032",2015-04-20,3,6,1,11,6,1,4,0,1,1,2,2
"3033",2015-04-21,1,6,1,1,6,1,4,0,2,1,2,3
"3034",2015-04-22,1,6,1,1,6,1,4,0,2,1,2,1
"3035",2015-04-23,1,6,1,1,6,1,4,0,2,1,2,1
"3036",2015-04-24,1,6,1,1,6,1,4,0,2,1,2,2
"3037",2015-04-25,1,6,1,1,6,1,4,0,2,1,2,1
"3038",2015-04-26,1,6,1,1,6,1,4,0,2,1,2,3
"3039",2015-04-27,1,6,1,1,6,1,4,0,2,1,2,1
"3040",2015-04-28,1,6,1,14,6,1,4,0,2,1,2,1
"3041",2015-04-29,1,6,1,14,6,1,4,0,2,1,2,3
"3042",2015-04-30,1,6,1,14,6,1,4,0,2,1,2,1
"3043",2015-05-01,1,6,1,14,6,1,4,0,2,1,2,1
"3044",2015-05-02,1,6,1,14,6,1,4,0,2,1,2,1
"3045",2015-05-03,1,6,1,14,6,1,4,0,2,1,2,1
"3046",2015-05-04,1,6,1,1,6,1,4,0,2,1,2,1
"3047",2015-05-05,2,6,1,14,6,1,4,0,2,1,2,1
"3048",2015-05-06,2,6,1,14,6,1,4,0,2,1,2,1
"3049",2015-05-07,2,6,1,14,6,1,4,0,1,1,2,1
"3050",2015-05-08,1,6,1,14,6,1,4,0,1,1,2,1
"3051",2015-05-09,1,6,1,14,6,1,4,0,1,1,2,1
"3052",2015-05-10,1,6,1,14,6,1,4,0,1,1,2,1
"3053",2015-05-11,1,6,1,14,6,1,4,0,1,1,2,1
"3054",2015-05-12,1,6,1,10,6,1,4,0,1,1,2,1
"3055",2015-05-13,1,6,1,14,6,1,4,0,1,1,2,1
"3056",2015-05-14,1,6,1,14,6,1,4,0,1,1,2,1
"3057",2015-05-15,1,6,1,14,6,1,4,0,1,1,2,1
"3058",2015-05-16,1,6,1,14,6,1,4,0,1,1,2,1
"3059",2015-05-17,1,6,1,14,6,1,4,0,1,1,2,1
"3060",2015-05-18,1,6,1,15,6,1,4,0,1,1,2,1
"3061",2015-05-19,1,6,1,15,6,1,4,0,2,1,2,1
"3062",2015-05-20,1,6,1,15,6,1,4,0,1,1,2,1
"3063",2015-05-21,1,6,1,15,6,1,4,0,1,1,2,1
"3064",2015-05-22,1,6,1,15,6,1,4,0,1,1,2,1
"3065",2015-05-23,1,6,1,15,6,1,4,0,1,1,2,1
"3066",2015-05-24,1,6,1,15,6,1,4,0,1,1,2,1
"3067",2015-05-25,1,6,1,15,6,1,4,0,1,1,2,1
"3068",2015-05-26,1,6,1,15,6,1,4,0,1,1,2,1
"3069",2015-05-27,1,6,1,15,6,1,2,0,1,1,2,1
"3070",2015-05-28,1,6,1,15,6,1,2,0,1,1,2,2
"3071",2015-05-29,1,6,1,14,6,1,2,0,1,1,2,1
"3072",2015-05-30,1,6,1,14,6,1,2,0,1,1,2,1
"3073",2015-05-31,1,6,1,14,6,1,2,0,1,1,2,1
