"","q_n","date","GDP(-1)","ISPREAD","EEFR","RET","SMB","HML","MOM","VXO","CSPREAD","TERM","TED","ADS"
"12044",132,2018-12-22,2852.68476069341,87.4145707901762,21.3573995307209,25.2079392261531,27.1188242650221,30.7806688798375,28.2976847250487,45.8144512697096,88.3027866444948,91.2149599083573,41.0712360781288,24.9056464043082
"12045",132,2018-12-23,3772.30672711277,87.2773528587292,21.4927728833872,25.2325539160882,27.2078875284399,30.9229668143446,28.2184237657382,46.1179384534025,88.321423296213,90.3844927277,40.927245309238,24.87848300315
"12046",132,2018-12-24,4178.4233865225,81.8538835316216,21.0088744028435,24.2037400404284,26.5411598086565,30.0676973838404,26.5390511355641,44.6230208976679,89.524805442476,83.5183891600516,39.2837979414091,24.3891458190242
"12047",132,2018-12-25,2380.13484424772,82.5973331586944,21.3476277047164,25.276767423565,27.1635596949281,30.3313581129339,28.1485241214733,45.4178920591169,88.8799610383953,87.2645159285005,41.3090904198918,24.9530457125619
"12048",132,2018-12-26,2269.70224223885,83.2990367882004,21.7163270901007,24.8494034823352,27.2400233356917,30.0174152930989,28.1242702809343,44.4445948254609,86.7220714765096,88.0997960641165,40.9489259586438,24.867903320656
"12049",132,2018-12-27,1608.09874522946,84.2001366733007,21.5699070505357,25.1001919520729,27.4471839789663,30.3767760869456,28.4999277600147,44.2647404640681,84.4289928931585,90.0863355751117,41.6832139802145,25.424775282778
"12050",132,2018-12-28,1912.63750396486,85.2507222854511,21.9494757098401,25.2334337791638,28.1158828731014,31.2220597362473,28.7349313380667,43.374420279494,88.1193494865754,92.1362195582826,40.5534270436263,25.5863983469199
"12051",132,2018-12-29,1582.17970012162,85.3454540825386,21.7243080756895,25.4205687353211,28.2141095574058,31.4389685035435,29.0515414357382,43.5341296841713,88.7613313435396,93.5618421465627,41.1178759641093,25.8712221910779
"12052",132,2018-12-30,1593.0462022357,84.7406829980195,21.5802105543792,25.4847075914519,28.2506913006029,31.5465474711826,29.0789222990591,43.5766992233671,88.5382260511751,93.0284883943797,41.1464858318469,25.9782891309284
"12053",132,2018-12-31,1902.13270270108,82.5755733117496,21.362111641246,25.2881317278531,28.1140885316697,31.3459811945667,28.5913015097368,43.143617925548,88.4565969471463,90.4435474648371,40.1640973631533,25.8550754978507
"12054",133,2019-01-01,333.126670537409,114.273614257539,18.6814546230382,22.5838909629845,24.7658732563886,26.5708718841099,23.7790699400242,45.2124260886176,105.517391812646,123.37817915663,43.7809661051057,31.5675538692742
"12055",133,2019-01-02,336.548643886387,100.153419333681,16.861735960188,21.3455904108127,23.9319485195327,24.0874502775059,22.8766304808786,46.427238348831,106.863029397832,104.83720258686,45.424748653203,31.9641870972629
"12056",133,2019-01-03,331.057593302245,92.5258480332552,17.3228040183952,21.3429760403744,24.0712600798932,24.1871045614701,23.0792441264757,47.0474843702323,98.6320254880496,101.287730862546,46.6376861155459,32.8801734758918
"12057",133,2019-01-04,392.511513716018,80.7981260776233,17.4429157688876,21.3113928854472,23.1043914846278,24.3382588582774,23.4684843683042,46.7155012198869,90.0652820248223,89.5017761747935,43.6702065904739,30.2381700328959
"12058",133,2019-01-05,323.564494198045,92.8637847530399,17.6765091272245,21.2849539640894,23.9744040346022,24.0858002528675,22.8870318167668,46.6427239788502,94.9609014120165,100.345560514761,45.6195654506848,33.3164976469727
"12059",133,2019-01-06,341.506332403961,80.8460439761724,16.8118530775641,21.2248216605836,24.1248842809291,23.8495502660518,22.7669238594715,46.8465013208925,90.2039925636805,91.1533038914681,47.8283986209795,33.4407957039799
"12060",133,2019-01-07,377.729999097559,80.3145415733534,18.1353084330992,21.9554697213905,24.3870027326419,25.026064949291,23.5309962553792,47.9809862167733,99.7085913678247,89.0309571318542,44.9006163616709,30.8430082505302
"12061",133,2019-01-08,467.147580722508,75.6412337063155,18.0462147714253,21.3979260707905,22.8762685672289,24.2028624300498,23.0205402431304,45.5460210428747,101.251505371086,84.2107091099321,42.0581978116181,28.9547357726269
"12062",133,2019-01-09,527.47001912036,80.8903731929052,17.6449584126876,18.8450292387388,22.0744252517666,21.9295127455815,21.9162259889238,39.2430923503804,71.2320261092078,88.9819804291471,44.4432406819289,31.9194350576563
"12063",133,2019-01-10,593.650495412072,84.6000691247948,17.8525516802313,18.5397386467411,21.9778059005265,21.5155221694139,21.912761707099,37.6942080336186,67.91382221574,93.0336094197385,44.6921343612796,32.0972023235634
"12064",133,2019-01-11,457.973820578775,81.9562884621073,18.9733677750561,20.836988059914,23.8042727734223,24.0422427264066,22.9881504759568,41.1858581425144,88.2195307434564,94.6328566102965,43.0150022778784,30.8707907280853
"12065",133,2019-01-12,460.854423588097,83.8727217365447,19.260000931162,20.7794028494628,23.9262215258574,24.1748458997923,23.1108915488177,41.1746263489161,85.5720547855974,96.8796178487949,42.904537856258,31.0108259007148
"12066",133,2019-01-13,452.130514774673,83.8531005209827,19.3148460292035,21.0122621012543,24.1301497801543,24.462641614128,23.2853275650659,41.669621012272,86.6677055499514,97.0049595530557,42.6105286171901,30.8436016644635
"12067",133,2019-01-14,452.811109372139,77.5515641679404,18.2133422423886,20.7394864340574,23.62626117149,24.1916739679226,23.1462354090413,42.400599129036,87.5743996670485,88.4384764607152,41.3860516597065,30.3762836941352
"12068",133,2019-01-15,293.624714847679,85.4907049237041,17.5554257163952,20.8827629863316,24.3118957580604,24.8137113721796,22.6081157280019,45.4016746789909,86.6460829104867,104.718360764752,46.7831158377207,35.1299359177478
"12069",133,2019-01-16,301.659930239833,90.52162500657,17.3478691924483,20.4799831834465,23.7533895904987,24.6378909936928,22.6356806159302,44.8726959884786,81.5768451664804,114.06249970789,45.6957490974217,35.1000330120925
"12070",133,2019-01-17,311.172048743074,85.1088275426455,15.7791395480025,18.3293765181568,20.9901151575883,22.3844867182215,20.3842248032131,40.9274773137797,68.1637943450564,106.690505914503,46.8076799907832,34.901696260801
